sha,is_merge,parents_count,modified_files_count,code_churn,max_file_churn,avg_file_churn,deletions,insertions,net_lines,dmm_unit_size,dmm_unit_complexity,dmm_unit_interfacing,total_token_count,total_nloc,total_complexity,total_changed_method_count,commit_message
b2b42c0fb42e1d86e5f54a750b4489e92b1625ed,False,1,58,1736,162,29.93103448275862,630,2654,2024,0.14394829612220916,0.6750881316098707,0.9618096357226792,125439,19307,3412,106,"Store resource identities in state (TF-23255) (#36464)

* Persist resource identity in Terraform state

* make syncdeps

* Move identity schema merging closer to the protocol

* mock GetResourceIdentitySchemas

* Fix identity refresh tests

* Add more tests

* Change grcpwrap upgrade identity

* Review feedback

* Remove unnecessary version conversion

* Check if GetResourceIdentitySchemas RPC call is implemented

* Update function signature docs

* Adapt protocol changes

* Check unimplemented error for identities in GetSchema"
6917e69d12cd2cae11a789b233f63e9768a5adb0,False,1,17,369,72,21.705882352941178,82,743,661,0.018726591760299626,0.7471910112359551,0.9625468164794008,29192,4569,757,23,"Config-driven importing through identity (TF-23179) (#36703)

* configschema: Add identity attribute to import block

* Mark import target ID as legacy

* Add test with import identity

* Use ID or identity when importing via configuration

* Add plan import tests

* Review Feedback

* Make sure to copy identity for ResourceInstanceObjects

* Add helper for converting cty.Objects to string

* Replace getProvider calls

* Improve unknown object check"
bc084858b12d07e98c8bdda83ce016965a6fc501,False,1,9,172,47,19.11111111111111,18,318,300,0.4190871369294606,0.6265560165975104,1.0,9602,1501,235,22,"add import hooks for plan and apply

Separate hooks used for the legacy import command for those used by
the new import mechanism; also add apply output for imports."
94ea534e4080f3f1bf337617473df3dc7b1357ba,False,1,11,375,76,34.09090909090909,251,320,69,0.6792452830188679,0.9245283018867925,0.9245283018867925,24342,3689,648,170,"Refactor terraform.Hook to use a resource-identifying wrapper struct

The terraform.Hook interface lets other areas of code perform streaming
reactions to various events, generally in the service of some UI somewhere.
Nearly all of the methods on this interface take an `addrs.AbsResourceInstance`
as their first argument, to identify the resource that's being operated on.

However, that addrs struct doesn't necessarily contain everything you might want
in order to uniquely and usefully identify a resource. It has the module
instance and resource instance addresses, but it lacks the provider source
address, which can affect how the consuming UI should display the resource's
events. (For example, Terraform Cloud wants reliable info about who maintains a
given provider, what cloud provider it operates on, and where to find its
documentation.)

Instead of polluting `addrs.AbsResourceInstance` with extra information that
isn't relevant to other call sites, let's change the first argument of each Hook
method to be a wrapper struct defined in the package that owns the Hook
interface, and add the provider address to that wrapper as a sibling of the
resource address. This causes a big noisy commit today, but should streamline
future updates to the UI-facing ""identity"" of a resource; existing callers can
ignore any new fields they're uninterested in, or exploit new info as needed.

Other than making new information available for future edits to Hook
implementing types, this commit should have no effect on existing behavior."
1bd312f15566c7f25510d63b68857b82d194bb29,False,1,7,355,153,50.714285714285715,27,1392,1365,0.07944389275074479,0.3535253227408143,1.0,8908,1436,269,20,Produce detailed diagnostic objects when test run assertions fail (#36522)
ba043a04d5e34ab670dd0254dafb12d30b2ce99d,False,1,1,51,51,51.0,9,157,148,0.0,0.8115942028985508,0.8115942028985508,3945,497,108,1,"in import-generated code represent JSON values in HCL instead of as strings

This makes the value easier to read and is mostly an aesthetic change.

Closes #34444"
79f7f591551de546bc6674e68b9a60dbb7b3d49c,False,1,16,1159,564,72.4375,190,1442,1252,0.06633165829145729,0.5678391959798995,0.5326633165829145,46046,6572,1258,38,"Plannable import: Generate config for imported resources during the plan. (#33153)

* command: keep our promises

* remove some nil config checks

Remove some of the safety checks that ensure plan nodes have config attached at the appropriate time.

* add GeneratedConfig to plan changes objects

Add a new GeneratedConfig field alongside Importing in plan changes.

* add config generation package

The genconfig package implements HCL config generation from provider state values.

Thanks to @mildwonkey whose implementation of terraform add is the basis for this package.

* generate config during plan

If a resource is being imported and does not already have config, attempt to generate that config during planning. The config is generated from the state as an HCL string, and then parsed back into an hcl.Body to attach to the plan graph node.

The generated config string is attached to the change emitted by the plan.

* complete config generation prototype, and add tests

---------

Co-authored-by: Katy Moe <katy@katy.moe>"
a2ca1208a49e05b4f1c5e56619f768e2a9d4a364,False,1,3,148,79,49.333333333333336,67,81,14,,,,2447,377,41,3,"lang: EvalCheckErrorMessage is language-agnostic

We have a design goal of reusing the same design patterns for all of our
""condition-like"" configuration constructs across all of Terraform's
languages, including custom conditions, validation rules, and check
blocks.

Now that we have the stacks language and the test language in addition to
what I guess we'll now call the ""modules language"", we'll eventually want
to hoist much of the handling of such blocks into a language-agnostic
place where all three languages can use it.

This is a very meagre start towards that goal, just factoring out the one
function for evaluating and validating the ""error_message"" argument
associated with a condition. I've factored it out into package ""lang""
because that is currently the closest thing we have to a language-agnostic
place for this.

It's not _quite_ right because lang.Scope is quite specific to the modules
language, but we're already importing things from this package in both the
test runtime and the stacks runtime and so it's a good enough place until
in future we find a more complete design to represent the common elements
across all three languages."
0f845adfdb0563c3e1cf0342402260f8ce36af5d,False,1,9,848,327,94.22222222222223,767,751,-16,0.9078947368421053,0.3026315789473684,0.17105263157894737,17124,2484,441,41,"moduletest: EvalContext lives outside of the ""terraform"" package

The initial implementation of the module testing language included some
elements deeply embedded inside ""package terraform"", which is primarily
concerned with the traditional Terraform language, which we might now call
the ""module language"" to distinguish it from the test language and the
stacks language.

That was a reasonable design decision due to the modules runtime needing
to evaluate some expressions in a similar way to how the modules language
does it, but unfortunately it caused the test language runtime to depend
a little too closely on some current implementation details of how the
modules runtime deals with expression evaluation, and those details are
about to change as we teach Terraform to be able to deal with unknown
values in new places, as part of resolving this issue:
    https://github.com/hashicorp/terraform/issues/30937

This commit therefore refactors the test runtime a little so that it
doesn't intrude so deeply into the module runtime's business. Instead of
directly extending the module runtime's expression evaluator, we'll
instead call into it in a similar way to how the ""terraform console""
command does, by wrapping the evaluation data produced by the module
runtime to extend it with the only two special things that the test
runtime needs: references to the output values of previous runs, and
references to test-only variables that aren't declared as part of the
module under test.

This effectively means that the test runtime can now evaluate a superset
of the expressions that would be valid in the global scope of the module
under test using only the public API of the modules runtime, with no
testing-specific evaluation logic embedded inside the modules runtime.

This new strategy is also somewhat similar to how the stacks runtime calls
into the modules runtime to evaluate components, but the stacks runtime
only actually cares about output values and so doesn't need a full
evaluation scope. This means the result here is a little more symmetrical
with the approach we took in stacks, which will hopefully allow experience
working on one to translate better to the other."
884e1fb2a4b870185179b98b3368300eb89946fd,False,1,17,2205,1323,129.7058823529412,1033,1434,401,0.31724137931034485,0.19310344827586207,0.7862068965517242,156965,18956,4163,20,"terraform: Plans can be ""complete"" and ""applyable""

These ideas are both already implied by some logic elsewhere in the system,
but until now we didn't have the decision logic centralized in a single
place that could therefore evolve over time without necessarily always
updating every caller together.

We'll now have the modules runtime produce its own boolean ruling about
each characteristic, which callers can rely on for the mechanical
decision-making of whether to offer the user an ""approve"" prompt, and
whether to remind the user after apply that it was an incomplete plan
that will probably therefore need at least one more plan/apply round to
converge.

The ""Applyable"" flag directly replaces the previous method Plan.CanApply,
with equivalent logic. Making this a field instead of a method means that
we can freeze it as part of a saved plan, rather than recalculating it
when we reload the plan, and we can export the field value in our export
formats like JSON while ensuring it'll always be consistent with what
Terraform is using internally.

Callers can (and should) still use other context in the plan to return
more tailored messages for specific situations they already know about
that might be useful to users, but with these flags as a baseline callers
can now just fall back to a generic presentation when encountering a
situation they don't yet understand, rather than making the wrong decision
and causing something strange to happen. That is: a lack of awareness of
a new rule will now cause just a generic message in the UI, rather than
incorrect behavior.

This commit mostly just deals with populating the flags, and then all of
the direct consequences of that on our various tests. Further changes to
actually make use of these flags elsewhere in the system will follow in
later commits, both in this repository and in other repositories."
